,date_time,PM2_5,PM10,SO2,NO2,CO,O3,TEMP
319,2013-03-14 07:00:00,56.0,71.0,27.0,56.0,1399.0,92.0,-0.5
320,2013-03-14 08:00:00,80.0,88.0,41.0,60.0,1600.0,92.0,1.1
321,2013-03-14 09:00:00,98.0,121.0,58.0,67.0,1800.0,92.0,2.1
322,2013-03-14 10:00:00,112.0,131.0,61.0,66.0,1800.0,92.0,3.5
323,2013-03-14 11:00:00,117.0,134.0,68.0,61.0,1500.0,92.0,4.8
324,2013-03-14 12:00:00,97.0,111.0,51.0,48.0,1300.0,92.0,5.9
325,2013-03-14 13:00:00,100.0,115.0,43.0,49.0,1300.0,92.0,6.9
326,2013-03-14 14:00:00,110.0,131.0,43.0,61.0,1399.0,92.0,8.0
327,2013-03-14 15:00:00,144.0,153.0,46.0,81.0,1500.0,92.0,8.2
328,2013-03-14 16:00:00,158.0,160.0,53.0,87.0,1500.0,86.0,8.3
329,2013-03-14 17:00:00,152.0,157.0,64.0,87.0,1399.0,77.0,7.8
330,2013-03-14 18:00:00,147.0,152.0,65.0,91.0,1399.0,62.0,7.3
331,2013-03-14 19:00:00,160.0,169.0,68.0,109.0,1500.0,50.0,6.5
332,2013-03-14 20:00:00,162.0,173.0,75.0,109.0,1600.0,50.0,3.9
333,2013-03-14 21:00:00,175.0,179.0,61.0,108.0,1800.0,50.0,3.2
334,2013-03-14 22:00:00,158.0,161.0,68.0,95.0,1899.0,50.0,3.4
335,2013-03-14 23:00:00,132.0,146.0,58.0,79.0,1700.0,50.0,1.6
336,2013-03-15 00:00:00,127.0,142.0,57.0,72.0,1600.0,50.0,0.9
337,2013-03-15 01:00:00,128.0,140.0,49.0,80.0,1800.0,50.0,0.2
338,2013-03-15 02:00:00,162.0,168.0,42.0,84.0,2399.0,50.0,0.1
339,2013-03-15 03:00:00,136.0,137.0,40.0,75.0,1899.0,50.0,-0.3
340,2013-03-15 04:00:00,130.0,131.0,42.0,68.0,1500.0,50.0,-0.3
341,2013-03-15 05:00:00,128.0,133.0,42.0,71.0,1600.0,50.0,-0.2
342,2013-03-15 06:00:00,128.0,132.0,42.0,71.0,1600.0,50.0,-0.3
343,2013-03-15 07:00:00,130.0,136.0,42.0,67.0,1500.0,50.0,1.6
344,2013-03-15 08:00:00,132.0,151.0,55.0,63.0,1600.0,50.0,3.9
345,2013-03-15 09:00:00,145.0,174.0,79.0,75.0,2100.0,50.0,6.2
346,2013-03-15 10:00:00,145.0,174.0,80.0,75.0,2700.0,10.0,7.6
347,2013-03-15 11:00:00,204.0,208.0,88.0,87.0,1899.0,17.0,8.8
348,2013-03-15 12:00:00,173.0,192.0,87.0,80.0,1600.0,33.0,10.0
349,2013-03-15 13:00:00,176.0,207.0,86.0,76.0,1600.0,50.0,11.0
350,2013-03-15 14:00:00,196.0,219.0,81.0,75.0,1600.0,60.0,11.4
351,2013-03-15 15:00:00,200.0,213.0,81.0,70.0,1500.0,81.0,11.5
352,2013-03-15 16:00:00,205.0,240.0,84.0,89.0,1700.0,81.0,11.0
353,2013-03-15 17:00:00,264.0,265.0,88.0,106.0,1800.0,81.0,10.6
354,2013-03-15 18:00:00,238.0,275.0,80.0,114.0,1899.0,81.0,9.7
355,2013-03-15 19:00:00,254.0,287.0,82.0,122.0,2000.0,81.0,8.5
356,2013-03-15 20:00:00,262.0,287.0,77.0,129.0,2299.0,81.0,7.3
357,2013-03-15 21:00:00,265.0,247.0,62.0,108.0,2100.0,81.0,6.6
358,2013-03-15 22:00:00,235.0,253.0,60.0,115.0,2299.0,81.0,5.6
359,2013-03-15 23:00:00,236.0,243.0,57.0,108.0,2200.0,81.0,4.6
360,2013-03-16 00:00:00,234.0,244.0,51.0,105.0,2100.0,81.0,4.5
361,2013-03-16 01:00:00,237.0,249.0,49.0,114.0,2399.0,81.0,4.5
362,2013-03-16 02:00:00,243.0,252.0,50.0,111.0,2299.0,81.0,3.5
363,2013-03-16 03:00:00,243.0,250.0,44.0,103.0,2100.0,81.0,2.4
364,2013-03-16 04:00:00,246.0,258.0,30.0,95.0,2299.0,81.0,2.3
365,2013-03-16 05:00:00,298.0,302.0,41.0,110.0,3200.0,81.0,1.9
366,2013-03-16 06:00:00,252.0,271.0,41.0,98.0,2700.0,81.0,3.2
367,2013-03-16 07:00:00,251.0,274.0,30.0,93.0,2899.0,81.0,4.4
368,2013-03-16 08:00:00,261.0,296.0,55.0,95.0,3000.0,81.0,6.6
369,2013-03-16 09:00:00,262.0,282.0,82.0,96.0,2600.0,81.0,10.7
370,2013-03-16 10:00:00,270.0,309.0,94.0,109.0,2600.0,81.0,12.9
371,2013-03-16 11:00:00,280.0,308.0,85.0,112.0,2299.0,81.0,13.7
372,2013-03-16 12:00:00,209.0,170.0,61.0,63.0,1500.0,81.0,14.4
373,2013-03-16 13:00:00,148.0,149.0,56.0,58.0,1600.0,98.0,14.3
374,2013-03-16 14:00:00,144.0,152.0,52.0,62.0,1600.0,98.0,14.6
375,2013-03-16 15:00:00,147.0,163.0,57.0,57.0,1700.0,107.0,13.8
376,2013-03-16 16:00:00,139.0,145.0,51.0,50.0,1600.0,107.0,13.4
377,2013-03-16 17:00:00,133.0,170.0,70.0,66.0,1899.0,107.0,12.4
378,2013-03-16 18:00:00,162.0,194.0,84.0,87.0,2600.0,107.0,12.0
379,2013-03-16 19:00:00,263.0,280.0,139.0,124.0,3500.0,107.0,11.4
380,2013-03-16 20:00:00,301.0,313.0,104.0,121.0,4000.0,107.0,10.2
381,2013-03-16 21:00:00,253.0,271.0,68.0,110.0,3100.0,107.0,9.5
382,2013-03-16 22:00:00,244.0,246.0,55.0,92.0,2700.0,107.0,8.4
383,2013-03-16 23:00:00,280.0,246.0,48.0,80.0,2200.0,107.0,7.9
384,2013-03-17 00:00:00,236.0,232.0,59.0,61.0,1800.0,107.0,7.4
385,2013-03-17 01:00:00,226.0,174.0,61.0,54.0,1800.0,107.0,7.2
386,2013-03-17 02:00:00,218.0,168.0,61.0,57.0,1800.0,107.0,7.2
387,2013-03-17 03:00:00,212.0,163.0,65.0,62.0,1700.0,107.0,6.8
388,2013-03-17 04:00:00,208.0,159.0,68.0,76.0,1800.0,107.0,5.9
389,2013-03-17 05:00:00,210.0,167.0,59.0,73.0,1800.0,107.0,5.3
390,2013-03-17 06:00:00,180.0,180.0,57.0,84.0,1899.0,107.0,4.1
391,2013-03-17 07:00:00,216.0,164.0,53.0,98.0,2000.0,107.0,5.8
392,2013-03-17 08:00:00,176.0,200.0,60.0,91.0,2200.0,107.0,7.3
393,2013-03-17 09:00:00,195.0,218.0,82.0,91.0,2299.0,107.0,8.4
394,2013-03-17 10:00:00,207.0,241.0,92.0,89.0,2399.0,107.0,10.1
395,2013-03-17 11:00:00,269.0,270.0,93.0,88.0,2399.0,107.0,11.9
396,2013-03-17 12:00:00,249.0,299.0,89.0,90.0,2399.0,107.0,13.0
397,2013-03-17 13:00:00,278.0,328.0,94.0,104.0,2600.0,107.0,14.3
398,2013-03-17 14:00:00,308.0,357.0,96.0,129.0,2899.0,107.0,14.6
399,2013-03-17 15:00:00,374.0,377.0,85.0,148.0,3000.0,107.0,15.1
400,2013-03-17 16:00:00,330.0,376.0,82.0,161.0,3000.0,103.0,14.7
401,2013-03-17 17:00:00,340.0,378.0,80.0,150.0,2899.0,77.0,13.9
402,2013-03-17 18:00:00,349.0,372.0,74.0,148.0,3000.0,77.0,11.9
403,2013-03-17 19:00:00,350.0,375.0,68.0,167.0,3100.0,55.0,10.0
404,2013-03-17 20:00:00,368.0,412.0,63.0,195.0,3700.0,77.0,9.1
405,2013-03-17 21:00:00,403.0,363.0,55.0,157.0,3500.0,77.0,9.0
406,2013-03-17 22:00:00,394.0,349.0,52.0,138.0,3299.0,77.0,7.5
407,2013-03-17 23:00:00,338.0,339.0,48.0,127.0,3200.0,77.0,8.1
408,2013-03-18 00:00:00,379.0,339.0,44.0,115.0,3100.0,77.0,12.2
409,2013-03-18 01:00:00,170.0,327.0,18.0,35.0,1100.0,77.0,11.7
410,2013-03-18 02:00:00,25.0,99.0,19.0,5.0,300.0,84.0,10.3
411,2013-03-18 03:00:00,19.0,67.0,4.0,10.0,,84.0,10.2
412,2013-03-18 04:00:00,20.0,58.0,4.0,10.0,300.0,84.0,8.1
413,2013-03-18 05:00:00,16.0,111.0,5.0,11.0,300.0,84.0,7.0
414,2013-03-18 06:00:00,3.0,21.0,11.0,12.0,300.0,84.0,5.7
415,2013-03-18 07:00:00,8.0,21.0,3.0,9.0,300.0,85.0,6.2
416,2013-03-18 08:00:00,6.0,6.0,3.0,9.0,200.0,85.0,7.6
417,2013-03-18 09:00:00,3.0,6.0,3.0,8.0,200.0,87.0,8.4
418,2013-03-18 10:00:00,3.0,6.0,3.0,8.0,200.0,92.0,9.4
419,2013-03-18 11:00:00,6.0,6.0,3.0,10.0,200.0,92.0,10.2
420,2013-03-18 12:00:00,7.0,6.0,3.0,8.0,200.0,93.0,11.4
421,2013-03-18 13:00:00,3.0,6.0,4.0,10.0,300.0,94.0,11.8
422,2013-03-18 14:00:00,14.0,6.0,5.0,13.0,300.0,94.0,12.6
423,2013-03-18 15:00:00,14.0,6.0,6.0,11.0,300.0,95.0,12.2
424,2013-03-18 16:00:00,14.0,6.0,6.0,11.0,200.0,97.0,11.4
425,2013-03-18 17:00:00,3.0,6.0,4.0,20.0,300.0,88.0,10.3
426,2013-03-18 18:00:00,18.0,20.0,6.0,31.0,400.0,76.0,8.8
427,2013-03-18 19:00:00,34.0,186.0,8.0,34.0,400.0,75.0,6.7
428,2013-03-18 20:00:00,58.0,198.0,21.0,44.0,800.0,52.0,5.4
429,2013-03-18 21:00:00,44.0,99.0,14.0,33.0,600.0,57.0,4.6
430,2013-03-18 22:00:00,45.0,73.0,12.0,33.0,700.0,51.0,3.4
431,2013-03-18 23:00:00,45.0,73.0,12.0,33.0,800.0,43.0,2.5
432,2013-03-19 00:00:00,41.0,59.0,11.0,37.0,800.0,44.0,0.7
433,2013-03-19 01:00:00,36.0,46.0,10.0,34.0,700.0,44.0,-0.1
434,2013-03-19 02:00:00,28.0,53.0,4.0,30.0,600.0,43.0,-0.3
435,2013-03-19 03:00:00,11.0,13.0,3.0,26.0,600.0,36.0,-0.5
436,2013-03-19 04:00:00,30.0,6.0,3.0,25.0,500.0,35.0,-0.2
437,2013-03-19 05:00:00,36.0,4.0,3.0,25.0,500.0,40.0,-0.2
438,2013-03-19 06:00:00,30.0,6.0,3.0,21.0,500.0,39.0,0.2
439,2013-03-19 07:00:00,30.0,6.0,3.0,21.0,400.0,40.0,0.7
440,2013-03-19 08:00:00,12.0,38.0,8.0,52.0,700.0,14.0,1.7
441,2013-03-19 09:00:00,24.0,39.0,12.0,38.0,700.0,26.0,2.1
442,2013-03-19 10:00:00,34.0,51.0,11.0,24.0,600.0,36.0,2.4
443,2013-03-19 11:00:00,42.0,54.0,9.0,23.0,700.0,35.0,2.0
444,2013-03-19 12:00:00,68.0,69.0,6.0,37.0,800.0,23.0,2.2
445,2013-03-19 13:00:00,53.0,60.0,3.0,42.0,900.0,16.0,2.4
446,2013-03-19 14:00:00,77.0,52.0,3.0,44.0,900.0,12.0,3.4
447,2013-03-19 15:00:00,82.0,49.0,3.0,46.0,900.0,14.0,3.2
448,2013-03-19 16:00:00,56.0,29.0,4.0,27.0,600.0,39.0,2.9
449,2013-03-19 17:00:00,43.0,17.0,3.0,24.0,600.0,44.0,2.7
450,2013-03-19 18:00:00,23.0,6.0,3.0,14.0,500.0,59.0,2.3
451,2013-03-19 19:00:00,25.0,7.0,3.0,15.0,500.0,56.0,1.1
452,2013-03-19 20:00:00,22.0,6.0,3.0,16.0,500.0,48.0,0.6
453,2013-03-19 21:00:00,27.0,10.0,3.0,24.0,600.0,39.0,0.4
454,2013-03-19 22:00:00,20.0,6.0,3.0,15.0,400.0,56.0,0.1
455,2013-03-19 23:00:00,21.0,6.0,3.0,16.0,400.0,61.0,-0.2
456,2013-03-20 00:00:00,5.0,10.0,3.0,19.0,700.0,46.0,-0.6
457,2013-03-20 01:00:00,32.0,11.0,3.0,20.0,800.0,45.0,-1.0
458,2013-03-20 02:00:00,27.0,14.0,3.0,13.0,600.0,58.0,-1.5
459,2013-03-20 03:00:00,6.0,6.0,3.0,3.0,300.0,79.0,-1.6
460,2013-03-20 04:00:00,7.0,6.0,3.0,4.0,300.0,77.0,-2.9
461,2013-03-20 05:00:00,5.0,6.0,3.0,5.0,300.0,66.0,-4.1
462,2013-03-20 06:00:00,10.0,6.0,3.0,18.0,500.0,54.0,-4.8
463,2013-03-20 07:00:00,3.0,6.0,3.0,20.0,600.0,51.0,-3.8
464,2013-03-20 08:00:00,8.0,34.0,3.0,20.0,600.0,53.0,-0.6
465,2013-03-20 09:00:00,15.0,19.0,6.0,19.0,700.0,55.0,2.5
466,2013-03-20 10:00:00,45.0,6.0,19.0,51.0,1000.0,40.0,4.4
467,2013-03-20 11:00:00,24.0,42.0,16.0,42.0,700.0,50.0,3.0
468,2013-03-20 12:00:00,34.0,10.0,15.0,31.0,600.0,64.0,6.1
469,2013-03-20 13:00:00,22.0,6.0,16.0,25.0,500.0,75.0,6.5
470,2013-03-20 14:00:00,27.0,6.0,14.0,21.0,500.0,82.0,5.7
471,2013-03-20 15:00:00,34.0,36.0,11.0,22.0,500.0,88.0,5.7
472,2013-03-20 16:00:00,20.0,21.0,10.0,20.0,500.0,95.0,5.1
473,2013-03-20 17:00:00,47.0,49.0,10.0,21.0,600.0,88.0,4.3
474,2013-03-20 18:00:00,39.0,57.0,11.0,30.0,700.0,74.0,3.6
475,2013-03-20 19:00:00,61.0,66.0,7.0,42.0,800.0,55.0,3.2
476,2013-03-20 20:00:00,81.0,82.0,7.0,49.0,900.0,37.0,2.1
477,2013-03-20 21:00:00,69.0,85.0,5.0,53.0,1000.0,27.0,1.1
478,2013-03-20 22:00:00,74.0,91.0,4.0,60.0,1200.0,15.0,0.5
479,2013-03-20 23:00:00,82.0,97.0,4.0,68.0,1300.0,7.0,0.4
480,2013-03-21 00:00:00,89.0,99.0,5.0,67.0,1200.0,8.0,0.8
481,2013-03-21 01:00:00,90.0,105.0,6.0,58.0,1100.0,14.0,1.0
482,2013-03-21 02:00:00,94.0,105.0,7.0,61.0,1200.0,15.0,1.0
483,2013-03-21 03:00:00,93.0,108.0,8.0,61.0,1200.0,12.0,1.2
484,2013-03-21 04:00:00,95.0,104.0,10.0,51.0,1100.0,18.0,0.9
485,2013-03-21 05:00:00,107.0,104.0,9.0,51.0,1000.0,16.0,0.5
486,2013-03-21 06:00:00,84.0,84.0,7.0,52.0,900.0,12.0,0.4
487,2013-03-21 07:00:00,80.0,88.0,10.0,54.0,1000.0,10.0,0.5
488,2013-03-21 08:00:00,87.0,104.0,17.0,52.0,1300.0,13.0,1.5
489,2013-03-21 09:00:00,92.0,109.0,29.0,49.0,1300.0,20.0,2.1
490,2013-03-21 10:00:00,125.0,128.0,27.0,55.0,1399.0,20.0,2.7
491,2013-03-21 11:00:00,140.0,153.0,26.0,64.0,1600.0,20.0,4.4
492,2013-03-21 12:00:00,156.0,162.0,29.0,60.0,1500.0,32.0,5.2
493,2013-03-21 13:00:00,133.0,162.0,27.0,56.0,1399.0,47.0,6.0
494,2013-03-21 14:00:00,138.0,145.0,26.0,42.0,1200.0,74.0,6.4
495,2013-03-21 15:00:00,138.0,146.0,27.0,42.0,,,6.7
496,2013-03-21 16:00:00,3.0,163.0,26.0,49.0,1200.0,72.0,6.7
497,2013-03-21 17:00:00,102.0,169.0,25.0,54.0,1300.0,68.0,5.9
498,2013-03-21 18:00:00,177.0,181.0,23.0,65.0,1399.0,55.0,4.9
499,2013-03-21 19:00:00,176.0,185.0,17.0,76.0,1500.0,36.0,4.1
500,2013-03-21 20:00:00,197.0,209.0,20.0,108.0,1899.0,9.0,3.7
501,2013-03-21 21:00:00,193.0,210.0,22.0,96.0,2100.0,14.0,3.2
502,2013-03-21 22:00:00,198.0,206.0,23.0,102.0,2100.0,5.0,3.1
503,2013-03-21 23:00:00,177.0,183.0,20.0,94.0,1899.0,6.0,2.9
504,2013-03-22 00:00:00,204.0,222.0,14.0,90.0,2700.0,11.0,4.6
505,2013-03-22 01:00:00,81.0,147.0,22.0,51.0,1300.0,38.0,6.9
506,2013-03-22 02:00:00,7.0,145.0,20.0,24.0,700.0,62.0,5.9
507,2013-03-22 03:00:00,3.0,6.0,3.0,14.0,,,4.6
508,2013-03-22 04:00:00,120.0,137.0,20.0,62.0,500.0,68.0,3.9
509,2013-03-22 05:00:00,3.0,6.0,3.0,11.0,500.0,72.0,2.4
510,2013-03-22 06:00:00,9.0,10.0,3.0,14.0,600.0,68.0,2.1
511,2013-03-22 07:00:00,8.0,24.0,3.0,32.0,700.0,49.0,6.0
512,2013-03-22 08:00:00,13.0,40.0,10.0,44.0,900.0,35.0,7.6
513,2013-03-22 09:00:00,99.0,117.0,18.0,56.0,700.0,55.0,7.4
514,2013-03-22 10:00:00,94.0,112.0,17.0,55.0,500.0,63.0,8.5
515,2013-03-22 11:00:00,88.0,107.0,16.0,53.0,500.0,66.0,9.4
516,2013-03-22 12:00:00,21.0,33.0,6.0,25.0,500.0,67.0,9.6
517,2013-03-22 13:00:00,32.0,80.0,13.0,35.0,800.0,62.0,10.7
518,2013-03-22 14:00:00,55.0,114.0,18.0,40.0,900.0,62.0,10.5
519,2013-03-22 15:00:00,100.0,178.0,22.0,44.0,1300.0,69.0,9.7
520,2013-03-22 16:00:00,106.0,174.0,19.0,38.0,1100.0,76.0,9.5
521,2013-03-22 17:00:00,88.0,159.0,19.0,38.0,1100.0,73.0,8.9
522,2013-03-22 18:00:00,87.0,164.0,20.0,44.0,1100.0,67.0,8.2
523,2013-03-22 19:00:00,90.0,165.0,22.0,52.0,1200.0,57.0,7.6
524,2013-03-22 20:00:00,88.0,159.0,20.0,55.0,1200.0,49.0,7.2
525,2013-03-22 21:00:00,91.0,159.0,16.0,60.0,1200.0,38.0,5.0
526,2013-03-22 22:00:00,82.0,144.0,13.0,62.0,1200.0,29.0,3.8
527,2013-03-22 23:00:00,58.0,96.0,10.0,57.0,1100.0,24.0,2.9
528,2013-03-23 00:00:00,60.0,84.0,9.0,63.0,1100.0,17.0,2.0
529,2013-03-23 01:00:00,59.0,93.0,8.0,74.0,1300.0,6.0,1.4
530,2013-03-23 02:00:00,54.0,83.0,9.0,73.0,1600.0,5.0,1.1
531,2013-03-23 03:00:00,44.0,68.0,8.0,62.0,1399.0,10.0,0.7
532,2013-03-23 04:00:00,45.0,63.0,9.0,58.0,1100.0,11.0,0.6
533,2013-03-23 05:00:00,45.0,63.0,10.0,59.0,1000.0,13.0,0.7
534,2013-03-23 06:00:00,51.0,66.0,8.0,51.0,1000.0,12.0,0.8
535,2013-03-23 07:00:00,52.0,71.0,10.0,52.0,1100.0,10.0,0.9
536,2013-03-23 08:00:00,56.0,78.0,15.0,52.0,1300.0,11.0,1.6
537,2013-03-23 09:00:00,65.0,90.0,26.0,53.0,1600.0,15.0,2.1
538,2013-03-23 10:00:00,69.0,94.0,37.0,53.0,1700.0,22.0,3.0
539,2013-03-23 11:00:00,68.0,83.0,41.0,51.0,1600.0,30.0,5.0
540,2013-03-23 12:00:00,67.0,88.0,46.0,46.0,1500.0,39.0,5.9
541,2013-03-23 13:00:00,84.0,102.0,39.0,49.0,1500.0,35.0,7.6
542,2013-03-23 14:00:00,97.0,124.0,41.0,54.0,1500.0,35.0,9.2
543,2013-03-23 15:00:00,90.0,122.0,40.0,51.0,1399.0,41.0,12.2
544,2013-03-23 16:00:00,87.0,164.0,29.0,50.0,1200.0,44.0,9.7
545,2013-03-23 17:00:00,19.0,128.0,3.0,17.0,600.0,77.0,7.7
546,2013-03-23 18:00:00,12.0,83.0,3.0,12.0,500.0,77.0,6.0
547,2013-03-23 19:00:00,8.0,53.0,3.0,11.0,500.0,77.0,5.0
548,2013-03-23 20:00:00,7.0,31.0,3.0,9.0,500.0,80.0,4.1
549,2013-03-23 21:00:00,9.0,24.0,3.0,9.0,400.0,79.0,3.8
550,2013-03-23 22:00:00,9.0,20.0,3.0,8.0,400.0,78.0,3.2
551,2013-03-23 23:00:00,5.0,14.0,3.0,6.0,400.0,79.0,2.8
552,2013-03-24 00:00:00,5.0,14.0,3.0,4.0,400.0,80.0,1.1
553,2013-03-24 01:00:00,6.0,14.0,3.0,6.0,400.0,77.0,0.1
554,2013-03-24 02:00:00,6.0,18.0,3.0,19.0,500.0,62.0,0.7
555,2013-03-24 03:00:00,13.0,21.0,3.0,27.0,600.0,54.0,0.5
556,2013-03-24 04:00:00,5.0,22.0,3.0,19.0,500.0,61.0,0.1
557,2013-03-24 05:00:00,6.0,23.0,3.0,20.0,400.0,66.0,-0.2
558,2013-03-24 06:00:00,7.0,15.0,3.0,15.0,500.0,64.0,0.1
559,2013-03-24 07:00:00,10.0,24.0,3.0,24.0,500.0,50.0,2.8
560,2013-03-24 08:00:00,8.0,22.0,5.0,21.0,500.0,57.0,4.4
561,2013-03-24 09:00:00,10.0,19.0,4.0,16.0,500.0,68.0,5.8
562,2013-03-24 10:00:00,7.0,24.0,3.0,14.0,400.0,72.0,6.4
563,2013-03-24 11:00:00,12.0,19.0,6.0,17.0,500.0,70.0,7.5
564,2013-03-24 12:00:00,17.0,20.0,8.0,18.0,500.0,70.0,8.6
565,2013-03-24 13:00:00,12.0,20.0,6.0,17.0,500.0,73.0,9.7
566,2013-03-24 14:00:00,12.0,16.0,5.0,15.0,500.0,77.0,10.5
567,2013-03-24 15:00:00,16.0,23.0,6.0,15.0,500.0,78.0,10.9
568,2013-03-24 16:00:00,16.0,24.0,6.0,16.0,500.0,78.0,11.0
569,2013-03-24 17:00:00,15.0,26.0,6.0,17.0,500.0,78.0,9.1
570,2013-03-24 18:00:00,19.0,35.0,6.0,24.0,500.0,72.0,7.3
571,2013-03-24 19:00:00,31.0,68.0,6.0,39.0,,61.6896,5.8
572,2013-03-24 20:00:00,45.0,92.0,8.0,50.0,,47.3382,4.6
573,2013-03-24 21:00:00,59.0,94.0,12.0,67.0,,25.2756,3.1
574,2013-03-24 22:00:00,60.0,96.0,12.0,62.0,,23.1336,3.0
575,2013-03-24 23:00:00,40.0,66.0,6.0,35.0,800.0,41.0,3.0
576,2013-03-25 00:00:00,41.0,66.0,6.0,35.0,,41.769,2.3
577,2013-03-25 01:00:00,33.0,63.0,5.0,31.0,,33.6294,2.2
578,2013-03-25 02:00:00,44.0,71.0,5.0,38.0,,11.9952,1.7
579,2013-03-25 03:00:00,70.0,112.0,11.0,66.0,,8.9964,1.0
580,2013-03-25 04:00:00,77.0,118.0,15.0,67.0,,8.9964,0.2
581,2013-03-25 05:00:00,70.0,102.0,14.0,65.0,,6.426,-1.2
582,2013-03-25 06:00:00,68.0,94.0,14.0,67.0,,4.7124,-1.8
583,2013-03-25 07:00:00,63.0,92.0,18.0,68.0,,5.9976,0.4
584,2013-03-25 08:00:00,87.0,133.0,34.0,67.0,,8.7822,2.7
585,2013-03-25 09:00:00,82.0,118.0,44.0,59.0,,17.9928,4.1
586,2013-03-25 10:00:00,90.0,123.0,44.0,61.0,,25.0614,5.3
587,2013-03-25 11:00:00,100.0,123.0,48.0,57.0,,37.6992,6.9
588,2013-03-25 12:00:00,108.0,127.0,54.0,57.0,,46.4814,7.9
589,2013-03-25 13:00:00,105.0,127.0,46.0,59.0,,55.692,9.0
590,2013-03-25 14:00:00,114.0,134.0,43.0,63.0,,62.9748,9.8
591,2013-03-25 15:00:00,121.0,145.0,45.0,78.0,,57.4056,10.1
592,2013-03-25 16:00:00,127.0,156.0,38.0,85.0,1899.0,59.0,10.1
593,2013-03-25 17:00:00,131.0,157.0,35.0,71.0,1600.0,75.0,9.5
594,2013-03-25 18:00:00,124.0,149.0,33.0,65.0,1399.0,72.0,8.6
595,2013-03-25 19:00:00,125.0,165.0,30.0,79.0,1399.0,51.0,7.3
596,2013-03-25 20:00:00,133.0,176.0,27.0,95.0,1500.0,28.0,5.3
597,2013-03-25 21:00:00,148.0,192.0,27.0,113.0,1800.0,10.0,4.2
598,2013-03-25 22:00:00,148.0,184.0,29.0,105.0,2000.0,12.0,3.6
599,2013-03-25 23:00:00,136.0,162.0,25.0,80.0,1700.0,24.0,3.0
600,2013-03-26 00:00:00,132.0,155.0,22.0,69.0,1700.0,29.0,1.9
601,2013-03-26 01:00:00,132.0,151.0,20.0,58.0,1700.0,32.0,1.7
602,2013-03-26 02:00:00,128.0,148.0,21.0,59.0,1500.0,28.0,0.8
603,2013-03-26 03:00:00,144.0,195.0,14.0,90.0,,,0.1
604,2013-03-26 04:00:00,136.0,172.0,16.0,90.0,2299.0,6.0,-0.2
605,2013-03-26 05:00:00,134.0,164.0,13.0,88.0,2100.0,6.0,-0.7
606,2013-03-26 06:00:00,143.0,206.0,14.0,89.0,2500.0,6.0,-0.5
607,2013-03-26 07:00:00,124.0,144.0,15.0,78.0,2000.0,6.0,1.8
608,2013-03-26 08:00:00,149.0,214.0,27.0,86.0,2700.0,9.0,4.5
609,2013-03-26 09:00:00,175.0,252.0,42.0,94.0,2700.0,10.0,6.8
610,2013-03-26 10:00:00,163.0,212.0,46.0,94.0,2000.0,12.0,8.0
611,2013-03-26 11:00:00,185.0,230.0,49.0,86.0,1800.0,23.0,9.0
612,2013-03-26 12:00:00,202.0,246.0,54.0,94.0,1800.0,31.0,10.4
613,2013-03-26 13:00:00,212.0,256.0,47.0,104.0,1800.0,39.0,11.7
614,2013-03-26 14:00:00,207.0,248.0,47.0,120.0,1899.0,39.0,12.0
615,2013-03-26 15:00:00,226.0,263.0,50.0,110.0,1800.0,45.0,12.2
616,2013-03-26 16:00:00,223.0,247.0,56.0,80.0,1500.0,69.0,12.4
617,2013-03-26 17:00:00,235.0,270.0,66.0,85.0,1700.0,59.0,11.9
618,2013-03-26 18:00:00,231.0,272.0,68.0,100.0,1800.0,36.0,10.4
619,2013-03-26 19:00:00,231.0,272.0,68.0,100.0,,13.7088,9.7
620,2013-03-26 20:00:00,257.0,293.0,66.0,124.0,2299.0,8.0,9.4
621,2013-03-26 21:00:00,236.0,259.0,64.0,99.0,2000.0,20.0,7.3
622,2013-03-26 22:00:00,258.0,276.0,59.0,106.0,2200.0,14.0,6.1
623,2013-03-26 23:00:00,259.0,265.0,52.0,110.0,2299.0,7.0,5.3
624,2013-03-27 00:00:00,234.0,238.0,42.0,88.0,2000.0,12.0,4.7
625,2013-03-27 01:00:00,240.0,241.0,36.0,83.0,2200.0,11.0,4.2
626,2013-03-27 02:00:00,236.0,243.0,28.0,80.0,2399.0,7.0,3.8
627,2013-03-27 03:00:00,229.0,233.0,22.0,77.0,2200.0,7.0,3.2
628,2013-03-27 04:00:00,218.0,224.0,18.0,72.0,2200.0,6.0,3.0
629,2013-03-27 05:00:00,212.0,221.0,16.0,75.0,2100.0,5.0,2.7
630,2013-03-27 06:00:00,204.0,220.0,16.0,69.0,2100.0,5.0,3.9
631,2013-03-27 07:00:00,204.0,238.0,20.0,68.0,1899.0,6.0,5.1
632,2013-03-27 08:00:00,207.0,265.0,24.0,74.0,2100.0,7.0,8.8
633,2013-03-27 09:00:00,228.0,301.0,38.0,81.0,2399.0,8.0,13.4
634,2013-03-27 10:00:00,186.0,226.0,40.0,66.0,1700.0,25.0,15.4
635,2013-03-27 11:00:00,77.0,91.0,27.0,40.0,1100.0,59.0,17.0
636,2013-03-27 12:00:00,52.0,67.0,22.0,34.0,900.0,70.0,17.9
637,2013-03-27 13:00:00,26.0,89.0,11.0,29.0,700.0,80.0,18.4
638,2013-03-27 14:00:00,26.0,89.0,11.0,29.0,600.0,85.0,17.6
639,2013-03-27 15:00:00,11.0,79.0,3.0,23.0,500.0,86.0,17.7
